0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'I am good, thank you for asking', 'intent': 'Extend_greetings'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""Ok let's go then"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Make sure to turn of the TV before we go', 'intent': 'Inform_next_step'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Make sure to turn of the TV before we go', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it! Turning off the TV', 'intent': 'Inform_condition'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Got it! Turning off the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'So what were you thinking of eating?', 'intent': 'Casual_question'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'So what were you thinking of eating?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""I'm thinking Salmon. What do you think?"", 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Alien', 'text': ""I'm thinking Salmon. What do you think?"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'I think that is a great idea', 'intent': 'Casual_response'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'I think that is a great idea', 'intent': 'Casual_response'}","{'user': 'Human', 'text': ""Let's cook up the salmon!"", 'intent': 'Inform_next_step'}"
0,watch_tv_3,"{'user': 'Human', 'text': ""Let's cook up the salmon!"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds like a plan!', 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Human', 'text': ""Let's cook up the salmon!"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds like a plan!', 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Human', 'text': ""Let's cook up the salmon!"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds like a plan!', 'intent': 'Casual_response'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'This is a toaster. You use it to make toast.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'How interesting. What is toast?', 'intent': 'Inform_confused'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'How interesting. What is toast?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's when you take the bread and put it in the toaster."", 'intent': 'iInform_object'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""It's when you take the bread and put it in the toaster."", 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'I see. Thank you for explaining.', 'intent': 'Inform_understanding'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'I see. Thank you for explaining.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Let's go watch tv in the room to our right"", 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""Let's go watch tv in the room to our right"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'TV? Interesting.', 'intent': 'Ask_next_step'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'TV? Interesting.', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'This box, called a tv, is capable of displaying moving pictures', 'intent': 'iInform_object'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'This box, called a tv, is capable of displaying moving pictures', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': ""It doesn't seem like it's moving that much to me..."", 'intent': 'Ask_guidence'}"
0,watch_tv_0,"{'user': 'Alien', 'text': ""It doesn't seem like it's moving that much to me..."", 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'It is not on right now. You can turn it on by pushing the button on the bottom right', 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'It is not on right now. You can turn it on by pushing the button on the bottom right', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I see, thank you', 'intent': 'Inform_understanding'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'I see, thank you', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Go ahead, give it a shot.', 'intent': 'Inform_get_started'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'Go ahead, give it a shot.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Wow, this is very colorful', 'intent': 'Inform_observation'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Wow, this is very colorful', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': ""Yeah, that's OLED for ya. This baby set me back a thousand bucks. Worth it."", 'intent': 'iInform_object'}"
1,watch_tv_0,"{'user': 'Human', 'text': ""Yeah, that's OLED for ya. This baby set me back a thousand bucks. Worth it."", 'intent': 'iInform_object'}","{'user': 'Human', 'text': 'Go ahead and take a seat on the couch behind you, its more comfortable', 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'Go ahead and take a seat on the couch behind you, its more comfortable', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh, you mean over here?', 'intent': 'Ask_about_location'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Oh, you mean over here?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Yes, but you are not sitting', 'intent': 'Inform_incorrect_action'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Yes, but you are not sitting', 'intent': 'Inform_incorrect_action'}","{'user': 'Alien', 'text': 'What do you mean by sitting?', 'intent': 'Inform_confused'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'What do you mean by sitting?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's like falling backwards but slower."", 'intent': 'Inform_action'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""It's like falling backwards but slower."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Ok, I'll give it a try"", 'intent': 'Inform_understanding'}"
1,watch_tv_0,"{'user': 'Alien', 'text': ""Ok, I'll give it a try"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'What do you think of the couch?', 'intent': 'Casual_question'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'What do you think of the couch?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Pretty comfy!', 'intent': 'Casual_response'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'Pretty comfy!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Let's stop by the kitchen again."", 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""Let's stop by the kitchen again."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Ok, I'll go over"", 'intent': 'Inform_understanding'}"
0,watch_tv_0,"{'user': 'Alien', 'text': ""Ok, I'll go over"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Wait, don't forget to turn off the TV first!"", 'intent': 'Inform_incorrect_action'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""Wait, don't forget to turn off the TV first!"", 'intent': 'Inform_incorrect_action'}","{'user': 'Alien', 'text': 'Ok, how do I do that?', 'intent': 'Inform_confused'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Ok, how do I do that?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Just push the power button again.', 'intent': 'Inform_action'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Just push the power button again.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Go ahead and press the button!', 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'Go ahead and press the button!', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great job, now we can go to the kitchen!', 'intent': 'Inform_next_step'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Great job, now we can go to the kitchen!', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'This is a microwave. It is a miracle device that allows you to make the same food hot multiple times.', 'intent': 'iInform_object'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'This is a microwave. It is a miracle device that allows you to make the same food hot multiple times.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'But how is that different from the toaster over here?', 'intent': 'Inform_confused'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'But how is that different from the toaster over here?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It can fit bigger stuff in it. Also doesn't leave burn marks."", 'intent': 'iInform_object'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""It can fit bigger stuff in it. Also doesn't leave burn marks."", 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'I understand, thank you', 'intent': 'Inform_understanding'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'I understand, thank you', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'How do you like my apartment?', 'intent': 'Casual_question'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'How do you like my apartment?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""It's pretty great! Thanks for having me over!"", 'intent': 'Casual_response'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'How do you like my apartment?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""It's pretty great! Thanks for having me over!"", 'intent': 'Casual_response'}"
0,bedroom_cabinet_0,"{'user': 'Human', 'text': ""Let's tidy up the room"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""What's this here?"", 'intent': 'Ask_about_object'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""What's this here?"", 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""It's a toy we're going to move from the bookshelf to the cupboard."", 'intent': 'Inform_action'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""It's a toy we're going to move from the bookshelf to the cupboard."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Where's the cupboard?"", 'intent': 'Ask_about_location'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""Where's the cupboard?"", 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': ""It's over here, I'll show you."", 'intent': 'Inform_location'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""It's over here, I'll show you."", 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Go ahead and open it up.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Go ahead and open it up.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""I'm putting the toy away."", 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""I'm putting the toy away."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""Nice, there's still one more. Let's go get it."", 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""Nice, there's still one more. Let's go get it."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'You mean this one over here?', 'intent': 'Ask_about_object'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'You mean this one over here?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Yup, that's it. Go ahead and grab it."", 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""Yup, that's it. Go ahead and grab it."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright, grabbing it now.', 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Alright, grabbing it now.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Nice, now we just need to take it to the cabinet like the last one.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Nice, now we just need to take it to the cabinet like the last one.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay, let's go!"", 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""Okay, let's go!"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Go ahead and set it down next to that previous one.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Go ahead and set it down next to that previous one.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Good job, now we just need to close it.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Good job, now we just need to close it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds good!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Sounds good!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Alright nice! Let me see if there's anywhere else around here I could show you..."", 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_0,"{'user': 'Human', 'text': ""Alright nice! Let me see if there's anywhere else around here I could show you..."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How about the kitchen?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'How about the kitchen?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sure, we could do that.', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'How about the kitchen?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sure, we could do that.', 'intent': 'Yes-no_positive'}"
0,using_microwave_3,"{'user': 'Human', 'text': ""Alright, let me show you my microwave. I'm thinking of using it to heat up some salmon."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'You mean this?', 'intent': 'Ask_about_object'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'You mean this?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Yeah, that's it"", 'intent': 'Yes-no_positive'}"
1,using_microwave_3,"{'user': 'Human', 'text': ""Yeah, that's it"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How do I microwave the salmon?', 'intent': 'Ask_about_action'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'How do I microwave the salmon?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'I like to keep my salmon unrefrigerated sitting on top of the microwave for long periods of time, so you can just grab it off the top there.', 'intent': 'Inform_action'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'I like to keep my salmon unrefrigerated sitting on top of the microwave for long periods of time, so you can just grab it off the top there.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Open up the microwave and place the salmon inside.', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Open up the microwave and place the salmon inside.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'And in you go!', 'intent': 'Inform_get_started'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'And in you go!', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Great, now you just need to close it.', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Great, now you just need to close it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Alright, I'm closing it. What do I do now?"", 'intent': 'Ask_next_step'}"
0,using_microwave_3,"{'user': 'Alien', 'text': ""Alright, I'm closing it. What do I do now?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Next, you need to set a time. Try 30 seconds or something.', 'intent': 'Inform_next_step'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Next, you need to set a time. Try 30 seconds or something.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Alright!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Alright, done!', 'intent': 'Inform_get_started'}"
0,using_microwave_3,"{'user': 'Alien', 'text': 'Alright, done!', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Great! Now we wait.', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Great! Now we wait.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Oh wait, you need to hit start first.', 'intent': 'Inform_next_step'}"
0,using_microwave_3,"{'user': 'Human', 'text': 'Oh wait, you need to hit start first.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh, I see. Doing that now.', 'intent': 'Inform_understanding'}"
